abbr;full_title;date;cntry.x;name;office;isocntry;matchprep.x;cntry.y;name_minister;portfolio;party;party_fullname;party_abbr;party_nameen;orientation;ep_affiliation;eu_stance;matchprep.y
fac;FOREIGN AFFAIRS COUNCIL TRADE;2020-11-09;Poland;Mr Jan PAWELEC;Director of the Ministry of Economic and Development;POL;janpawelec;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL TRADE;2020-11-09;Romania;Mr Dan Dragoș DRĂGAN;Secretary of State Ministry of Economy, Energy and Business Environment;ROU;dandragoșdrăgan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL TRADE;2020-11-09;Slovakia;Mr Ján ORAVEC;State Secretary at the Ministry of the Economy;SVK;jánoravec;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS;2020-11-19;Belgium;Mr Axel KENES;Director General for Multilateral Affairs;BEL;axelkenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS;2020-11-19;Czech Republic;Mr Tomáš PETŘÍČEK;Minister for Foreign Affairs;CZE;tomášpetříček;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS;2020-11-19;Greece;Mr Nikolaos-Georgios DENDIAS;Minister for Foreign Affairs;GRC;nikolaosgeorgiosdendias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS;2020-11-19;Lithuania;Mr Albinas ZANANAVIČIUS;Deputy Minister for Foreign Affairs;LTU;albinaszananavičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS;2020-11-19;Portugal;Ms Madalena FISCHER;Political Director;PRT;madalenafischer;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS;2020-11-19;Romania;Mr Bogdan Lucian AURESCU;Minister for Foreign Affairs;ROU;bogdanlucianaurescu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Defence  November  Participants;2020-11-20;Bulgaria;Mr Atanas ZAPRYANOV;Deputy Minister for Defence;BGR;atanaszapryanov;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Defence  November  Participants;2020-11-20;Bulgaria;Mr Jan HAVRANEK;Head of Division, Ministry of Defence and Armed Forces;BGR;janhavranek;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Defence  November  Participants;2020-11-20;Spain;Ms Margarita ROBLES FERNÁNDEZ;Minister for Defence;ESP;margaritaroblesfernández;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Defence  November  Participants;2020-11-20;Croatia;Mr Zdravko JAKOP;State Secretary, Ministry of Defence;HRV;zdravkojakop;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Defence  November  Participants;2020-11-20;Italy;Mr Marco PERONACI;PSC Ambassador;ITA;marcoperonaci;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Defence  November  Participants;2020-11-20;Italy;Mr Stavros HATZIYIANNIS;PSC Ambassador;ITA;stavroshatziyiannis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Defence  November  Participants;2020-11-20;Malta;Ms Marlene BONNICI;Permanent Representative;MLT;marlenebonnici;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Defence  November  Participants;2020-11-20;Austria;Ms Christina KOKKINAKIS;PSC Ambassador;AUT;christinakokkinakis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Defence  November  Participants;2020-11-20;Poland;Mr Marcin OCIEPA;State Secretary, Ministry of Defence;POL;marcinociepa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Defence  November  Participants;2020-11-20;Romania;Mr Nicolae-Ionel CIUCĂ;Minister for National Defence;ROU;nicolaeionelciucă;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Bulgaria;Mr Milen LYUTSKANOV;Deputy Minister for Foreign Affairs;BGR;milenlyutskanov;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Czech Republic;Mr Martin TLAPA;Deputy Minister for Foreign Affairs;CZE;martintlapa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Estonia;Mr Andres RUNDU;Undersecretary, Economic and Development Affairs;EST;andresrundu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Ireland;Ms Colm BROPHY;Minister of State for the Department of Foreign Affairs and Defence, with responsibility for Overseas Development Aid and Diaspora;IRL;colmbrophy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Greece;Mr George LARISSIS;Director General of Hellenic Aid;GRC;georgelarissis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Spain;Mr Ángeles MORENO BAU;State Secretary for International Cooperation;ESP;ángelesmorenobau;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Croatia;Mr Zdenko LUCIĆ;State Secretary, Ministry of Foreign and European Affairs, with responsibility for foreign trade and development cooperation;HRV;zdenkolucić;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Italy;Ms Emanuela Claudia DEL RE;Deputy Minister for Foreign Affairs and International Cooperation;ITA;emanuelaclaudiadelre;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Italy;Mr Stavros HATZIYIANNIS;Representative of Cyprus to the Political and Security Committee;ITA;stavroshatziyiannis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Latvia;Ms Zanda KALNIŅA-LUKAŠEVICA;Parliamentary Secretary, Ministry of Foreign Affairs;LVA;zandakalniņalukaševica;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Lithuania;Mr Neris GERMANAS;Deputy Minister for Foreign Affairs;LTU;nerisgermanas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Luxembourg;Mr Franz FAYOT;Minister for Development Cooperation and Humanitarian Affairs, Minister for the Economy;LUX;franzfayot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Austria;Ms Désirée SCHWEITZER;Director General of the Department for International Development, Ministry of Foreign Affairs;AUT;désiréeschweitzer;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Poland;Mr Paweł JABŁOŃSKI;Deputy State Secretary, Ministry of Foreign Affairs;POL;pawełjabłoński;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Romania;Ms Daniela Anda GRIGORE GÎTMAN;State Secretary, Ministry of Foreign Affairs;ROU;danielaandagrigoregîtman;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Slovenia;Mr Stanislav RAŠČAN;State Secretary at the Ministry of Foreign Affairs;SVN;stanislavraščan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Slovakia;Ms Ingrid BROCKOVÁ;State Secretary at the Ministry of Foreign and European Affairs;SVK;ingridbrocková;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal VTC of the Ministers responsible for FOREIGN AFFAIRS - DEVELOPMENT;2020-11-23;Finland;Ms Satu Leena Elina SANTALA;Director General for the Department of Development Policy, Ministry for Foreign Affairs;FIN;satuleenaelinasantala;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2020-12-07;Czech Republic;Ms Edita HRDÁ;Permanent Representative;CZE;editahrdá;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2020-12-07;Greece;Mr Nikolaos-Georgios DENDIAS;Minister for Foreign Affairs;GRC;nikolaosgeorgiosdendias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2020-12-07;Italy;Mr Maurizio MASSARI;Permanent Representative;ITA;mauriziomassari;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2020-12-07;Lithuania;Mr Linas LINKEVIČIUS;Minister for Foreign Affairs;LTU;linaslinkevičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2020-12-07;Romania;Ms Luminita ODOBESCU;Permanent Representative;ROU;luminitaodobescu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2020-12-07;Slovenia;Mr Iztok JARC;Permanent Representative;SVN;iztokjarc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-01-25;Czech Republic;Ms Edita HRDÁ;Permanent Representative;CZE;editahrdá;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-01-25;Denmark;Mr Jonas Bering LIISBERG;Permanent Representative;DNK;jonasberingliisberg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-01-25;Greece;Mr Nikolaos-Georgios DENDIAS;Minister for Foreign Affairs;GRC;nikolaosgeorgiosdendias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-01-25;Malta;Ms Marlene BONNICI;Permanent Representative;MLT;marlenebonnici;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-01-25;Austria;Mr Nikolaus MARSCHIK;Permanent Representative;AUT;nikolausmarschik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-02-22;Bulgaria;Mr Tomáš PETŘÍČEK;Minister for Foreign Affairs;BGR;tomášpetříček;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-02-22;Greece;Mr Nikolaos-Georgios DENDIAS;Minister for Foreign Affairs;GRC;nikolaosgeorgiosdendias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Belgium;Mr Patrick VAN GHEEL;TPC Full Member;BEL;patrickvangheel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Bulgaria;Mr Dimiter TZANTCHEV;Permanent Representative;BGR;dimitertzantchev;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Bulgaria;Ms Martina TAUBEROVÁ;Deputy Minister for Industry and Trade;BGR;martinatauberová;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Greece;Mr Ioannis SMYRLIS;Secretary General for International Economic Affairs;GRC;ioannissmyrlis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Spain;Ms Xiana Margarida MÉNDEZ BÉRTOLO;Secretary of State for Trade;ESP;xianamargaridaméndezbértolo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Croatia;Mr Zdenko LUCIĆ;State Secretary, Ministry of Foreign and European Affairs, with responsibility for foreign trade and development cooperation;HRV;zdenkolucić;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Italy;Ms Natasa PILIDES;Minister for Energy, Commerce and Industry;ITA;natasapilides;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Latvia;Mr Zanda KALNIŅA-LUKAŠEVICA;Parliamentary Secretary, Ministry of Foreign Affairs;LVA;zandakalniņalukaševica;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Lithuania;Mr Arnoldas PRANCKEVIČIUS;Deputy Minister for Foreign Affairs;LTU;arnoldaspranckevičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Malta;Ms Marlene BONNICI;Permanent Representative;MLT;marlenebonnici;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Poland;Mr Robert TOMANEK;Deputy State Secretary, Ministry of Development, Labour and Technology;POL;roberttomanek;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Romania;Ms Valentina SAYGO;Secretary of State, Ministry of Economy, Entrepreneurship and Tourism;ROU;valentinasaygo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Slovakia;Mr Ján ORAVEC;State Secretary at the Ministry of the Economy;SVK;jánoravec;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs/Trade;2021-03-02;Finland;Ms Marja RISLAKKI;Permanent Representative;FIN;marjarislakki;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Bulgaria;Mr Petko DOYKOV;Deputy Minister for Foreign Affairs;BGR;petkodoykov;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Bulgaria;Mr Hristo TERZIYSKI;Minister for the Interior;BGR;hristoterziyski;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Bulgaria;Mr Aleš CHMELAŘ;Deputy Minister for Foreign Affairs;BGR;alešchmelař;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Greece;Mr Panagiotis MITARACHI;Minister for Immigration and Asylum;GRC;panagiotismitarachi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Spain;Mr Fernando GRANDE-MARLASKA GÓMEZ;Minister for the Interior;ESP;fernandograndemarlaskagómez;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Italy;Mr Nikos NOURIS;Minister for the Interior;ITA;nikosnouris;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Latvia;Ms Zanda KALNIŅA-LUKAŠEVICA;Parliamentary Secretary, Ministry of Foreign Affairs;LVA;zandakalniņalukaševica;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Lithuania;Mr Arnoldas PRANCKEVIČIUS;Deputy Minister for Foreign Affairs;LTU;arnoldaspranckevičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Lithuania;Mr Arnoldas ABRAMAVIČIUS;Deputy Minister for the Interior;LTU;arnoldasabramavičius;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Hungary;Mr Károly KONTRÁT;Minister of State for Parliamentary Affairs and Deputy Minister, Ministry of the Interior;HUN;károlykontrát;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Netherlands;Ms Ankie BROEKERS-KNOL;Minister for Migration;NLD;ankiebroekersknol;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Poland;Mr Paweł JABŁOŃSKI;Deputy State Secretary, Ministry of Foreign Affairs;POL;pawełjabłoński;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Poland;Mr Bartosz GRODECKI;Deputy State Secretary, Ministry of the Interior and Administration;POL;bartoszgrodecki;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Romania;Mr Bogdan Lucian AURESCU;Minister for Foreign Affairs;ROU;bogdanlucianaurescu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Romania;Mr Aurelian PADURARU;State Secretary at the Ministry of the Interior;ROU;aurelianpaduraru;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Slovakia;Mr Martin KLUS;State Secretary at the Ministry of Foreign and European Affairs;SVK;martinklus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Slovakia;Mr Vendelín LEITNER;State Secretary at the Ministry of the Interior;SVK;vendelínleitner;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Finland;Mr Olli-Poika PARVIAINEN;State Secretary to Minister for the Interior Maria Ohisalo;FIN;ollipoikaparviainen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs and Ministers of Home Affairs  March;2021-03-15;Sweden;Mr Robert RYDBERG;Cabinet Secretary to the Minister for Foreign Affairs;SWE;robertrydberg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-03-22;Bulgaria;Mr Dimiter TZANTCHEV;Permanent Representative;BGR;dimitertzantchev;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-03-22;Bulgaria;Mr Tomáš PETŘÍČEK;Minister for Foreign Affairs;BGR;tomášpetříček;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-03-22;Greece;Mr Nikolaos-Georgios DENDIAS;Minister for Foreign Affairs;GRC;nikolaosgeorgiosdendias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL;2021-03-22;Italy;Mr Maurizio MASSARI;Permanent Representative;ITA;mauriziomassari;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs;2021-04-19;Greece;Mr Nikolaos-Georgios DENDIAS;Minister for Foreign Affairs;GRC;nikolaosgeorgiosdendias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs;2021-04-19;Malta;Ms Marlene BONNICI;Permanent Representative;MLT;marlenebonnici;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Bulgaria;Ms Milen LYUTSKANOV;Deputy Minister for Foreign Affairs;BGR;milenlyutskanov;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Bulgaria;Ms Edita HRDÁ;Permanent Representative;BGR;editahrdá;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Denmark;Mr Stephan SCHØNEMANN;Under-Secretary for Development Policy;DNK;stephanschønemann;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Germany;Mr Martin JÄGER;State Secretary, Federal Ministry of Economic Cooperation and Development;DEU;martinjäger;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Ireland;Mr Colm BROPHY;Minister of State for the Department of Foreign Affairs and Defence, with responsibility for Overseas Development Aid and Diaspora;IRL;colmbrophy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Greece;Mr Ioannis SMYRLIS;Secretary General for International Economic Affairs;GRC;ioannissmyrlis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Spain;Ms Ángeles MORENO BAU;State Secretary for International Cooperation;ESP;ángelesmorenobau;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Croatia;Mr Zdenko LUCIĆ;State Secretary, Ministry of Foreign and European Affairs, with responsibility for foreign trade and development cooperation;HRV;zdenkolucić;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Italy;Ms Marina SERENI;Deputy Minister for Foreign Affairs and International Cooperation;ITA;marinasereni;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Italy;Mr Andreas KOUZOUPIS;Head of Development Cooperation and Humanitarian Aid, MFA;ITA;andreaskouzoupis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Latvia;Ms Zanda KALNIŅA-LUKAŠEVICA;Parliamentary Secretary, Ministry of Foreign Affairs;LVA;zandakalniņalukaševica;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Lithuania;Mr Mantas ADOMĖNAS;Deputy Minister for Foreign Affairs;LTU;mantasadomėnas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Luxembourg;Mr Georges FRIDEN;Permanent Representative;LUX;georgesfriden;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Hungary;Mr Tibor STELBACZKY;Permanent Representative;HUN;tiborstelbaczky;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Malta;Ms Marlene BONNICI;Permanent Representative;MLT;marlenebonnici;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Austria;Mr Nikolaus MARSCHIK;Permanent Representative;AUT;nikolausmarschik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Poland;Mr Marek KUBERSKI;Director, Department of Development Cooperation;POL;marekkuberski;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Portugal;Mr Francisco ANDRÉ;State Secretary for Foreign Affairs and Cooperation;PRT;franciscoandré;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Romania;Ms Daniela GITMAN;Secretary of State for Inter-Institutional Affairs;ROU;danielagitman;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Slovenia;Mr Stanislav RAŠČAN;State Secretary at the Ministry of Foreign Affairs;SVN;stanislavraščan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;Informal videoconference of the Ministers of Foreign Affairs / Development;2021-04-29;Slovakia;Ms Ingrid BROCKOVÁ;State Secretary at the Ministry of Foreign and European Affairs;SVK;ingridbrocková;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL (DEFENCE);2021-05-06;Bulgaria;Ms Asya TSVETANOVA;PSC Ambassador;BGR;asyatsvetanova;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL (DEFENCE);2021-05-06;Denmark;Mr Michael Lund JEPPESEN;PSC Ambassador;DNK;michaellundjeppesen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL (DEFENCE);2021-05-06;Germany;Mme Annegret KRAMP-KARRENBAUER;Federal Minister for Defence;DEU;mmeannegretkrampkarrenbauer;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fac;FOREIGN AFFAIRS COUNCIL (DEFENCE);2021-05-06;Spain;Mr Juan F. MARTÍNEZ-NÚÑEZ;Secretary-General for Defense Policy;ESP;juanfmartíneznúñez;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
